date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,location,country,lat,lon
2022-12-03,12.1,-2.0,4.1,0.0,9.1,58,Srinagar,India,34.0837,74.7973
2022-12-04,10.6,-3.3,2.8,0.0,8.0,61,Srinagar,India,34.0837,74.7973
2022-12-05,10.3,-2.3,3.4,0.0,6.7,52,Srinagar,India,34.0837,74.7973
2022-12-06,9.9,-2.7,2.2,0.0,7.3,59,Srinagar,India,34.0837,74.7973
2022-12-07,8.7,-3.2,2.7,0.0,7.4,52,Srinagar,India,34.0837,74.7973
2022-12-08,7.4,-1.0,4.0,2.8,8.2,53,Srinagar,India,34.0837,74.7973
2022-12-09,4.1,-1.1,1.3,25.6,11.2,95,Srinagar,India,34.0837,74.7973
2022-12-10,6.2,-2.9,0.8,22.7,6.2,80,Srinagar,India,34.0837,74.7973
2022-12-11,7.3,-6.8,-0.7,1.6,9.0,68,Srinagar,India,34.0837,74.7973
2022-12-12,5.4,-8.1,-1.5,0.2,11.0,63,Srinagar,India,34.0837,74.7973
2022-12-13,8.8,-7.8,-0.0,0.1,8.3,60,Srinagar,India,34.0837,74.7973
2022-12-14,6.2,-8.9,-0.9,0.0,7.9,62,Srinagar,India,34.0837,74.7973
2022-12-15,6.1,-2.2,1.4,0.0,9.7,45,Srinagar,India,34.0837,74.7973
2022-12-16,5.8,-2.5,1.5,0.0,7.1,46,Srinagar,India,34.0837,74.7973
2022-12-17,7.9,-5.6,1.3,0.0,8.6,50,Srinagar,India,34.0837,74.7973
2022-12-18,8.6,-4.6,0.9,0.0,8.2,53,Srinagar,India,34.0837,74.7973
2022-12-19,9.2,-6.2,0.6,0.0,7.3,57,Srinagar,India,34.0837,74.7973
2022-12-20,9.3,-6.9,-0.1,0.0,7.9,54,Srinagar,India,34.0837,74.7973
2022-12-21,8.1,-6.8,-0.4,0.0,7.0,54,Srinagar,India,34.0837,74.7973
2022-12-22,6.6,-8.0,-1.4,0.0,6.2,47,Srinagar,India,34.0837,74.7973
2022-12-23,6.5,-7.1,-0.8,0.0,7.1,45,Srinagar,India,34.0837,74.7973
2022-12-24,8.3,-6.4,-0.5,0.0,6.9,51,Srinagar,India,34.0837,74.7973
2022-12-25,6.5,-7.6,-0.9,0.0,9.0,48,Srinagar,India,34.0837,74.7973
2022-12-26,7.0,-4.7,0.5,0.0,9.4,49,Srinagar,India,34.0837,74.7973
2022-12-27,8.1,-6.8,-0.8,0.0,7.6,61,Srinagar,India,34.0837,74.7973
2022-12-28,8.0,-5.9,-0.7,0.0,7.8,51,Srinagar,India,34.0837,74.7973
2022-12-29,3.9,-4.2,-0.4,15.9,11.8,63,Srinagar,India,34.0837,74.7973
2022-12-30,1.2,-6.2,-1.7,26.6,6.8,91,Srinagar,India,34.0837,74.7973
2022-12-31,-1.8,-8.1,-4.6,0.0,7.1,77,Srinagar,India,34.0837,74.7973
2023-01-01,-0.6,-7.1,-4.0,0.0,6.1,48,Srinagar,India,34.0837,74.7973
2023-01-02,-0.6,-9.9,-5.0,0.0,8.6,41,Srinagar,India,34.0837,74.7973
2023-01-03,0.3,-12.2,-6.1,0.0,9.0,53,Srinagar,India,34.0837,74.7973
2023-01-04,0.9,-14.9,-6.5,0.0,8.1,47,Srinagar,India,34.0837,74.7973
2023-01-05,-1.2,-8.8,-5.2,0.0,8.1,38,Srinagar,India,34.0837,74.7973
2023-01-06,-2.7,-8.8,-5.8,0.0,9.5,48,Srinagar,India,34.0837,74.7973
2023-01-07,2.3,-3.8,-1.1,0.7,6.9,53,Srinagar,India,34.0837,74.7973
2023-01-08,1.9,-3.4,-0.5,6.6,9.3,85,Srinagar,India,34.0837,74.7973
2023-01-09,2.6,-2.0,0.1,18.7,8.2,93,Srinagar,India,34.0837,74.7973
2023-01-10,4.2,-0.6,1.9,0.0,6.6,71,Srinagar,India,34.0837,74.7973
2023-01-11,2.2,-1.3,0.1,15.0,15.6,91,Srinagar,India,34.0837,74.7973
2023-01-12,1.3,-2.5,-1.0,8.9,10.5,92,Srinagar,India,34.0837,74.7973
2023-01-13,1.0,-4.3,-2.0,13.4,13.5,89,Srinagar,India,34.0837,74.7973
2023-01-14,-1.4,-6.0,-3.5,1.8,6.3,81,Srinagar,India,34.0837,74.7973
2023-01-15,-1.9,-9.5,-5.6,0.0,6.6,63,Srinagar,India,34.0837,74.7973
2023-01-16,-3.3,-9.1,-5.9,0.0,6.6,54,Srinagar,India,34.0837,74.7973
2023-01-17,-5.3,-9.8,-7.3,0.0,6.8,54,Srinagar,India,34.0837,74.7973
2023-01-18,-5.9,-12.8,-8.2,0.0,9.7,55,Srinagar,India,34.0837,74.7973
2023-01-19,-2.8,-7.2,-5.0,0.0,5.8,68,Srinagar,India,34.0837,74.7973
2023-01-20,-1.1,-5.7,-3.2,9.7,6.1,93,Srinagar,India,34.0837,74.7973
2023-01-21,-2.0,-5.7,-3.7,7.9,7.0,97,Srinagar,India,34.0837,74.7973
2023-01-22,-0.5,-5.5,-3.4,7.3,8.1,92,Srinagar,India,34.0837,74.7973
2023-01-23,-1.8,-5.5,-3.5,0.0,5.9,93,Srinagar,India,34.0837,74.7973
2023-01-24,-0.4,-7.6,-3.8,2.0,7.3,85,Srinagar,India,34.0837,74.7973
2023-01-25,1.1,-3.9,-1.6,4.8,9.3,88,Srinagar,India,34.0837,74.7973
2023-01-26,0.7,-7.1,-2.9,0.0,5.9,80,Srinagar,India,34.0837,74.7973
2023-01-27,-0.3,-8.2,-3.6,0.0,9.2,73,Srinagar,India,34.0837,74.7973
2023-01-28,0.6,-5.8,-1.3,0.0,8.0,59,Srinagar,India,34.0837,74.7973
2023-01-29,4.7,-4.4,0.1,1.9,7.3,71,Srinagar,India,34.0837,74.7973
2023-01-30,0.8,-2.0,-0.4,42.7,11.2,97,Srinagar,India,34.0837,74.7973
2023-01-31,-0.5,-3.2,-1.8,0.0,6.5,94,Srinagar,India,34.0837,74.7973
2023-02-01,-0.3,-4.0,-2.2,0.0,7.6,73,Srinagar,India,34.0837,74.7973
2023-02-02,1.0,-3.5,-1.1,0.0,7.7,70,Srinagar,India,34.0837,74.7973
2023-02-03,2.8,-3.2,0.0,1.6,8.5,74,Srinagar,India,34.0837,74.7973
2023-02-04,3.5,-2.7,0.9,6.9,7.0,80,Srinagar,India,34.0837,74.7973
2023-02-05,3.2,-5.2,-0.8,0.0,6.4,82,Srinagar,India,34.0837,74.7973
2023-02-06,1.1,-1.7,-0.1,11.7,13.3,92,Srinagar,India,34.0837,74.7973
2023-02-07,0.1,-5.1,-1.9,0.0,5.9,90,Srinagar,India,34.0837,74.7973
2023-02-08,2.5,-4.9,-1.5,1.5,8.5,76,Srinagar,India,34.0837,74.7973
2023-02-09,0.0,-3.8,-1.3,14.6,13.2,88,Srinagar,India,34.0837,74.7973
2023-02-10,6.9,-3.8,1.7,5.6,18.6,79,Srinagar,India,34.0837,74.7973
2023-02-11,0.4,-3.7,-1.3,28.2,13.8,84,Srinagar,India,34.0837,74.7973
2023-02-12,2.1,-5.0,-1.5,6.9,8.2,78,Srinagar,India,34.0837,74.7973
2023-02-13,-0.9,-8.1,-4.0,0.0,10.2,72,Srinagar,India,34.0837,74.7973
2023-02-14,2.0,-5.8,-1.6,0.0,7.9,68,Srinagar,India,34.0837,74.7973
2023-02-15,4.2,-3.0,2.0,0.0,7.5,64,Srinagar,India,34.0837,74.7973
2023-02-16,5.2,-0.8,2.9,0.0,8.0,67,Srinagar,India,34.0837,74.7973
2023-02-17,5.1,-1.9,3.0,0.0,9.4,68,Srinagar,India,34.0837,74.7973
2023-02-18,7.8,-1.4,3.6,0.0,7.6,66,Srinagar,India,34.0837,74.7973
2023-02-19,7.7,2.7,5.2,2.6,7.9,61,Srinagar,India,34.0837,74.7973
2023-02-20,8.1,-0.1,3.7,9.8,13.5,80,Srinagar,India,34.0837,74.7973
2023-02-21,5.3,-1.0,1.3,2.7,8.8,89,Srinagar,India,34.0837,74.7973
2023-02-22,7.8,-3.7,2.9,0.0,9.3,69,Srinagar,India,34.0837,74.7973
2023-02-23,9.4,-3.2,4.1,0.0,8.0,47,Srinagar,India,34.0837,74.7973
2023-02-24,9.2,-1.0,3.8,0.0,7.7,49,Srinagar,India,34.0837,74.7973
2023-02-25,7.9,-1.1,4.4,0.0,9.7,47,Srinagar,India,34.0837,74.7973
2023-02-26,7.6,1.2,4.2,12.1,11.3,67,Srinagar,India,34.0837,74.7973
2023-02-27,9.8,0.6,4.2,2.1,9.1,69,Srinagar,India,34.0837,74.7973
2023-02-28,5.2,-1.5,2.5,3.0,7.9,78,Srinagar,India,34.0837,74.7973
2023-03-01,4.6,0.5,2.5,19.0,7.3,90,Srinagar,India,34.0837,74.7973
2023-03-02,4.3,0.6,2.4,23.9,7.7,94,Srinagar,India,34.0837,74.7973
2023-03-03,10.1,-0.2,4.8,4.8,6.7,79,Srinagar,India,34.0837,74.7973
2023-03-04,11.6,2.0,5.5,0.0,12.4,70,Srinagar,India,34.0837,74.7973
2023-03-05,10.6,1.3,4.9,0.0,11.6,80,Srinagar,India,34.0837,74.7973
2023-03-06,11.1,-1.1,5.5,0.0,8.0,62,Srinagar,India,34.0837,74.7973
2023-03-07,12.6,-2.7,4.8,0.0,8.0,56,Srinagar,India,34.0837,74.7973
2023-03-08,13.6,-0.2,6.0,0.0,8.7,43,Srinagar,India,34.0837,74.7973
2023-03-09,13.7,-2.8,5.5,0.0,7.9,43,Srinagar,India,34.0837,74.7973
2023-03-10,13.7,-3.0,6.2,0.0,7.6,42,Srinagar,India,34.0837,74.7973
2023-03-11,14.1,-0.2,7.4,0.0,8.0,39,Srinagar,India,34.0837,74.7973
2023-03-12,13.6,-1.9,6.8,0.2,9.1,53,Srinagar,India,34.0837,74.7973
2023-03-13,14.1,3.4,7.5,0.0,9.1,63,Srinagar,India,34.0837,74.7973
2023-03-14,15.2,-2.5,6.0,0.0,6.5,63,Srinagar,India,34.0837,74.7973
2023-03-15,16.0,-0.9,6.8,0.0,6.0,59,Srinagar,India,34.0837,74.7973
2023-03-16,15.6,0.4,8.0,2.6,7.6,65,Srinagar,India,34.0837,74.7973
2023-03-17,10.0,4.4,6.7,6.8,11.6,87,Srinagar,India,34.0837,74.7973
2023-03-18,11.4,4.8,7.4,14.7,7.6,84,Srinagar,India,34.0837,74.7973
2023-03-19,12.2,1.9,7.2,8.9,7.8,85,Srinagar,India,34.0837,74.7973
2023-03-20,13.7,2.5,7.2,7.0,8.7,80,Srinagar,India,34.0837,74.7973
2023-03-21,14.8,0.9,7.2,0.0,8.3,72,Srinagar,India,34.0837,74.7973
2023-03-22,16.2,1.8,8.2,1.3,6.1,65,Srinagar,India,34.0837,74.7973
2023-03-23,15.9,0.7,7.4,0.1,9.3,66,Srinagar,India,34.0837,74.7973
2023-03-24,15.9,1.8,8.0,4.9,10.2,69,Srinagar,India,34.0837,74.7973
2023-03-25,8.7,1.8,4.4,41.2,10.8,93,Srinagar,India,34.0837,74.7973
2023-03-26,14.1,2.4,7.1,0.0,6.9,78,Srinagar,India,34.0837,74.7973
2023-03-27,15.5,0.0,7.1,0.0,7.1,69,Srinagar,India,34.0837,74.7973
2023-03-28,16.5,0.2,7.9,0.0,7.6,67,Srinagar,India,34.0837,74.7973
2023-03-29,17.3,1.2,9.3,0.1,11.9,66,Srinagar,India,34.0837,74.7973
2023-03-30,15.3,2.5,9.1,0.0,7.4,68,Srinagar,India,34.0837,74.7973
2023-03-31,13.9,3.2,9.1,1.2,8.1,71,Srinagar,India,34.0837,74.7973
2023-04-01,10.1,4.4,7.9,20.7,12.0,90,Srinagar,India,34.0837,74.7973
2023-04-02,15.8,2.5,8.4,3.0,10.7,81,Srinagar,India,34.0837,74.7973
2023-04-03,13.9,4.0,8.4,15.6,9.5,86,Srinagar,India,34.0837,74.7973
2023-04-04,12.6,4.5,7.2,20.5,14.7,89,Srinagar,India,34.0837,74.7973
2023-04-05,14.9,0.6,7.7,1.0,14.0,78,Srinagar,India,34.0837,74.7973
2023-04-06,12.6,2.4,6.6,19.9,10.4,82,Srinagar,India,34.0837,74.7973
2023-04-07,16.1,-1.5,7.6,0.0,8.3,68,Srinagar,India,34.0837,74.7973
2023-04-08,19.0,0.9,9.6,0.0,9.4,61,Srinagar,India,34.0837,74.7973
2023-04-09,20.4,1.6,10.7,0.0,8.9,57,Srinagar,India,34.0837,74.7973
2023-04-10,20.7,2.0,10.6,0.0,10.8,59,Srinagar,India,34.0837,74.7973
2023-04-11,21.1,3.3,11.3,0.0,10.1,61,Srinagar,India,34.0837,74.7973
2023-04-12,21.7,3.7,12.2,0.0,11.7,60,Srinagar,India,34.0837,74.7973
2023-04-13,23.0,4.1,13.0,0.0,9.4,54,Srinagar,India,34.0837,74.7973
2023-04-14,23.5,4.6,13.9,0.0,8.9,48,Srinagar,India,34.0837,74.7973
2023-04-15,23.5,5.5,13.9,0.1,18.9,63,Srinagar,India,34.0837,74.7973
2023-04-16,14.1,7.4,11.2,5.6,16.8,82,Srinagar,India,34.0837,74.7973
2023-04-17,20.4,6.8,12.3,10.0,11.4,83,Srinagar,India,34.0837,74.7973
2023-04-18,10.4,6.3,9.2,32.9,16.9,96,Srinagar,India,34.0837,74.7973
2023-04-19,12.4,5.9,8.9,30.1,14.2,92,Srinagar,India,34.0837,74.7973
2023-04-20,15.3,4.6,8.6,10.2,18.4,88,Srinagar,India,34.0837,74.7973
2023-04-21,12.6,2.5,7.3,36.7,10.2,89,Srinagar,India,34.0837,74.7973
2023-04-22,14.3,3.0,7.9,4.8,11.8,82,Srinagar,India,34.0837,74.7973
2023-04-23,20.0,4.5,11.7,0.0,6.5,55,Srinagar,India,34.0837,74.7973
2023-04-24,21.5,2.5,12.2,0.0,6.6,51,Srinagar,India,34.0837,74.7973
2023-04-25,21.9,4.2,13.2,0.0,14.9,55,Srinagar,India,34.0837,74.7973
2023-04-26,18.6,4.8,11.0,11.1,13.4,77,Srinagar,India,34.0837,74.7973
2023-04-27,17.4,5.8,11.2,5.6,16.6,79,Srinagar,India,34.0837,74.7973
2023-04-28,15.3,5.7,10.1,7.1,11.8,82,Srinagar,India,34.0837,74.7973
2023-04-29,19.9,4.7,11.8,0.0,9.7,72,Srinagar,India,34.0837,74.7973
2023-04-30,21.1,5.4,13.2,0.0,7.7,67,Srinagar,India,34.0837,74.7973
2023-05-01,19.5,6.7,13.4,0.2,9.2,73,Srinagar,India,34.0837,74.7973
2023-05-02,14.5,9.3,11.5,14.6,7.3,92,Srinagar,India,34.0837,74.7973
2023-05-03,16.5,7.7,11.9,6.4,9.0,82,Srinagar,India,34.0837,74.7973
2023-05-04,17.0,5.3,11.2,1.9,15.5,79,Srinagar,India,34.0837,74.7973
2023-05-05,17.8,6.8,12.7,7.6,14.8,79,Srinagar,India,34.0837,74.7973
2023-05-06,16.7,6.8,10.7,3.8,25.6,81,Srinagar,India,34.0837,74.7973
2023-05-07,14.6,6.2,9.7,28.7,21.0,86,Srinagar,India,34.0837,74.7973
2023-05-08,12.8,5.4,8.5,39.9,14.8,86,Srinagar,India,34.0837,74.7973
2023-05-09,17.5,3.6,10.1,6.0,9.0,74,Srinagar,India,34.0837,74.7973
2023-05-10,21.1,4.1,12.5,0.0,9.8,56,Srinagar,India,34.0837,74.7973
2023-05-11,22.4,4.2,13.3,0.0,9.0,50,Srinagar,India,34.0837,74.7973
2023-05-12,22.9,5.3,14.7,0.0,10.5,55,Srinagar,India,34.0837,74.7973
2023-05-13,21.9,6.7,14.1,0.0,16.1,66,Srinagar,India,34.0837,74.7973
2023-05-14,18.1,7.8,13.0,4.4,10.5,82,Srinagar,India,34.0837,74.7973
2023-05-15,21.7,6.9,14.3,0.0,9.4,74,Srinagar,India,34.0837,74.7973
2023-05-16,22.6,7.3,15.2,0.0,10.9,65,Srinagar,India,34.0837,74.7973
2023-05-17,23.3,8.1,15.8,0.0,9.1,68,Srinagar,India,34.0837,74.7973
2023-05-18,17.4,9.5,13.9,2.6,10.8,77,Srinagar,India,34.0837,74.7973
2023-05-19,22.1,7.8,14.3,0.4,8.8,74,Srinagar,India,34.0837,74.7973
2023-05-20,24.4,7.5,16.0,0.0,7.4,62,Srinagar,India,34.0837,74.7973
2023-05-21,26.4,7.9,17.2,0.0,7.5,56,Srinagar,India,34.0837,74.7973
2023-05-22,27.1,9.1,18.2,0.0,10.6,57,Srinagar,India,34.0837,74.7973
2023-05-23,19.4,11.1,15.0,14.2,12.8,78,Srinagar,India,34.0837,74.7973
2023-05-24,17.5,11.4,13.7,17.5,16.0,89,Srinagar,India,34.0837,74.7973
2023-05-25,19.2,10.0,13.7,8.6,13.4,86,Srinagar,India,34.0837,74.7973
2023-05-26,17.0,9.4,12.3,17.1,15.4,90,Srinagar,India,34.0837,74.7973
2023-05-27,19.6,7.3,13.1,1.1,14.3,79,Srinagar,India,34.0837,74.7973
2023-05-28,22.0,8.9,15.9,0.0,8.1,66,Srinagar,India,34.0837,74.7973
2023-05-29,24.0,8.6,15.5,11.3,9.2,76,Srinagar,India,34.0837,74.7973
2023-05-30,16.4,9.7,13.1,5.0,10.2,90,Srinagar,India,34.0837,74.7973
2023-05-31,14.3,10.1,12.1,12.8,13.2,92,Srinagar,India,34.0837,74.7973
2023-06-01,14.5,9.9,12.4,8.8,11.9,90,Srinagar,India,34.0837,74.7973
2023-06-02,20.9,7.6,14.2,1.1,9.8,80,Srinagar,India,34.0837,74.7973
2023-06-03,21.9,8.3,15.3,0.1,9.4,76,Srinagar,India,34.0837,74.7973
2023-06-04,22.7,7.5,15.7,0.0,9.0,73,Srinagar,India,34.0837,74.7973
2023-06-05,22.8,9.0,16.1,5.8,11.0,73,Srinagar,India,34.0837,74.7973
2023-06-06,21.5,11.0,16.2,0.6,8.3,78,Srinagar,India,34.0837,74.7973
2023-06-07,22.1,9.6,16.5,0.2,8.4,72,Srinagar,India,34.0837,74.7973
2023-06-08,24.8,10.9,17.7,0.0,9.9,67,Srinagar,India,34.0837,74.7973
2023-06-09,27.0,11.0,19.2,0.0,12.8,63,Srinagar,India,34.0837,74.7973
2023-06-10,27.0,12.2,20.0,0.0,8.2,65,Srinagar,India,34.0837,74.7973
2023-06-11,26.4,13.6,19.7,0.0,9.8,68,Srinagar,India,34.0837,74.7973
2023-06-12,26.9,11.7,19.9,0.0,9.5,67,Srinagar,India,34.0837,74.7973
2023-06-13,26.1,12.9,19.9,0.6,8.4,69,Srinagar,India,34.0837,74.7973
2023-06-14,25.0,13.9,19.6,0.0,14.6,70,Srinagar,India,34.0837,74.7973
2023-06-15,25.4,13.6,19.9,0.0,11.0,67,Srinagar,India,34.0837,74.7973
2023-06-16,26.3,12.4,19.9,0.0,13.0,69,Srinagar,India,34.0837,74.7973
2023-06-17,27.4,13.1,20.4,0.2,14.9,67,Srinagar,India,34.0837,74.7973
2023-06-18,29.1,13.4,21.2,0.0,9.5,67,Srinagar,India,34.0837,74.7973
2023-06-19,30.5,14.4,22.5,0.0,7.3,62,Srinagar,India,34.0837,74.7973
2023-06-20,31.5,14.6,23.1,0.0,7.2,58,Srinagar,India,34.0837,74.7973
2023-06-21,32.7,15.2,24.1,0.0,6.5,58,Srinagar,India,34.0837,74.7973
2023-06-22,33.3,16.2,24.9,0.0,10.4,58,Srinagar,India,34.0837,74.7973
2023-06-23,33.5,17.6,26.2,0.0,9.4,56,Srinagar,India,34.0837,74.7973
2023-06-24,31.6,18.8,25.2,0.8,12.8,66,Srinagar,India,34.0837,74.7973
2023-06-25,30.8,18.5,24.3,2.5,11.3,69,Srinagar,India,34.0837,74.7973
2023-06-26,24.9,17.8,21.2,20.7,10.1,80,Srinagar,India,34.0837,74.7973
2023-06-27,27.4,17.4,21.5,1.8,9.8,78,Srinagar,India,34.0837,74.7973
2023-06-28,27.4,16.4,21.3,0.1,7.8,75,Srinagar,India,34.0837,74.7973
2023-06-29,27.4,16.5,21.2,24.5,7.9,78,Srinagar,India,34.0837,74.7973
2023-06-30,27.0,15.9,20.4,3.9,8.5,77,Srinagar,India,34.0837,74.7973
2023-07-01,28.5,15.1,21.5,5.8,6.7,70,Srinagar,India,34.0837,74.7973
2023-07-02,29.6,15.0,22.5,0.0,9.2,66,Srinagar,India,34.0837,74.7973
2023-07-03,29.7,16.5,23.1,1.9,11.8,70,Srinagar,India,34.0837,74.7973
2023-07-04,28.0,17.2,22.5,14.3,12.1,73,Srinagar,India,34.0837,74.7973
2023-07-05,24.0,15.6,19.5,4.6,8.6,83,Srinagar,India,34.0837,74.7973
2023-07-06,26.6,14.5,20.3,1.3,7.3,77,Srinagar,India,34.0837,74.7973
2023-07-07,19.5,14.4,16.7,21.2,12.3,89,Srinagar,India,34.0837,74.7973
2023-07-08,19.9,13.4,16.5,21.9,10.0,91,Srinagar,India,34.0837,74.7973
2023-07-09,25.1,14.2,19.3,0.8,8.4,79,Srinagar,India,34.0837,74.7973
2023-07-10,27.2,14.0,20.4,0.0,16.3,75,Srinagar,India,34.0837,74.7973
2023-07-11,28.1,15.9,21.3,0.0,9.6,72,Srinagar,India,34.0837,74.7973
2023-07-12,29.2,15.1,22.2,0.0,7.4,70,Srinagar,India,34.0837,74.7973
2023-07-13,29.0,17.0,22.6,0.0,12.1,62,Srinagar,India,34.0837,74.7973
2023-07-14,31.1,18.0,23.9,0.0,7.9,61,Srinagar,India,34.0837,74.7973
2023-07-15,29.6,18.1,23.9,0.1,12.3,70,Srinagar,India,34.0837,74.7973
2023-07-16,27.2,18.4,21.7,25.1,9.5,83,Srinagar,India,34.0837,74.7973
2023-07-17,29.2,17.4,23.0,1.0,8.9,79,Srinagar,India,34.0837,74.7973
2023-07-18,30.7,18.0,24.1,0.0,7.6,75,Srinagar,India,34.0837,74.7973
2023-07-19,24.0,20.0,21.5,11.7,6.9,88,Srinagar,India,34.0837,74.7973
2023-07-20,28.1,17.1,22.3,0.0,10.3,80,Srinagar,India,34.0837,74.7973
2023-07-21,27.7,18.5,22.8,9.3,8.9,83,Srinagar,India,34.0837,74.7973
2023-07-22,26.5,17.9,20.9,30.6,12.8,90,Srinagar,India,34.0837,74.7973
2023-07-23,26.0,18.0,21.0,14.5,7.6,84,Srinagar,India,34.0837,74.7973
2023-07-24,27.5,16.6,21.7,13.3,6.3,80,Srinagar,India,34.0837,74.7973
2023-07-25,26.7,17.0,21.7,0.3,7.6,81,Srinagar,India,34.0837,74.7973
2023-07-26,28.5,16.5,22.6,0.1,7.9,78,Srinagar,India,34.0837,74.7973
2023-07-27,27.8,18.2,22.8,3.0,9.5,79,Srinagar,India,34.0837,74.7973
2023-07-28,25.5,17.1,20.5,26.3,14.2,85,Srinagar,India,34.0837,74.7973
2023-07-29,24.4,15.7,19.3,17.2,11.2,86,Srinagar,India,34.0837,74.7973
2023-07-30,27.5,13.9,20.7,0.0,7.3,80,Srinagar,India,34.0837,74.7973
2023-07-31,28.8,15.9,22.1,0.0,10.0,74,Srinagar,India,34.0837,74.7973
2023-08-01,29.8,16.4,22.8,0.0,7.8,73,Srinagar,India,34.0837,74.7973
2023-08-02,29.8,17.5,23.5,0.2,8.3,75,Srinagar,India,34.0837,74.7973
2023-08-03,29.0,17.9,22.9,0.0,7.6,77,Srinagar,India,34.0837,74.7973
2023-08-04,30.0,18.0,23.5,4.2,11.8,76,Srinagar,India,34.0837,74.7973
2023-08-05,29.0,18.4,23.5,0.1,6.9,78,Srinagar,India,34.0837,74.7973
2023-08-06,28.6,17.9,22.5,20.2,14.1,81,Srinagar,India,34.0837,74.7973
2023-08-07,27.5,17.0,21.6,3.2,10.8,79,Srinagar,India,34.0837,74.7973
2023-08-08,29.7,14.9,22.1,0.0,8.2,72,Srinagar,India,34.0837,74.7973
2023-08-09,30.2,16.0,23.2,0.0,7.0,69,Srinagar,India,34.0837,74.7973
2023-08-10,30.4,17.8,24.1,0.0,8.6,70,Srinagar,India,34.0837,74.7973
2023-08-11,31.1,18.0,23.7,0.0,15.5,73,Srinagar,India,34.0837,74.7973
2023-08-12,32.0,17.5,24.4,0.0,8.2,71,Srinagar,India,34.0837,74.7973
2023-08-13,32.1,18.5,25.2,0.4,7.4,66,Srinagar,India,34.0837,74.7973
2023-08-14,29.7,18.4,23.5,3.8,17.7,73,Srinagar,India,34.0837,74.7973
2023-08-15,30.0,16.8,22.8,0.2,9.0,71,Srinagar,India,34.0837,74.7973
2023-08-16,30.2,17.0,23.4,0.0,9.8,67,Srinagar,India,34.0837,74.7973
2023-08-17,31.1,17.8,23.7,0.0,10.2,64,Srinagar,India,34.0837,74.7973
2023-08-18,31.5,16.9,23.6,0.0,11.9,64,Srinagar,India,34.0837,74.7973
2023-08-19,31.5,17.5,24.4,0.0,9.4,63,Srinagar,India,34.0837,74.7973
2023-08-20,32.2,18.5,25.3,0.0,8.2,59,Srinagar,India,34.0837,74.7973
2023-08-21,33.3,18.1,25.9,0.0,8.0,59,Srinagar,India,34.0837,74.7973
2023-08-22,33.8,19.9,27.1,0.0,10.0,54,Srinagar,India,34.0837,74.7973
2023-08-23,33.2,18.6,26.3,0.0,10.4,58,Srinagar,India,34.0837,74.7973
2023-08-24,26.1,19.8,22.7,4.3,12.4,70,Srinagar,India,34.0837,74.7973
2023-08-25,26.0,17.1,21.1,4.5,12.3,74,Srinagar,India,34.0837,74.7973
2023-08-26,25.4,16.0,19.7,3.6,11.3,73,Srinagar,India,34.0837,74.7973
2023-08-27,27.3,14.0,19.9,0.0,9.0,70,Srinagar,India,34.0837,74.7973
2023-08-28,27.2,14.6,20.4,0.8,10.0,66,Srinagar,India,34.0837,74.7973
2023-08-29,28.1,13.8,20.2,0.0,8.4,62,Srinagar,India,34.0837,74.7973
2023-08-30,30.3,13.3,20.9,0.0,7.7,52,Srinagar,India,34.0837,74.7973
2023-08-31,31.4,14.6,22.4,0.0,7.4,49,Srinagar,India,34.0837,74.7973
2023-09-01,31.8,15.4,23.5,0.0,10.7,54,Srinagar,India,34.0837,74.7973
2023-09-02,31.1,16.0,23.4,0.0,11.2,58,Srinagar,India,34.0837,74.7973
2023-09-03,28.6,16.9,21.7,3.2,7.7,64,Srinagar,India,34.0837,74.7973
2023-09-04,30.8,14.5,22.8,0.0,10.7,49,Srinagar,India,34.0837,74.7973
2023-09-05,30.2,15.5,22.2,0.0,11.6,49,Srinagar,India,34.0837,74.7973
2023-09-06,29.5,14.4,21.6,0.0,10.5,53,Srinagar,India,34.0837,74.7973
2023-09-07,30.8,14.8,22.6,0.0,6.9,47,Srinagar,India,34.0837,74.7973
2023-09-08,31.5,14.3,23.1,0.0,10.1,43,Srinagar,India,34.0837,74.7973
2023-09-09,31.7,15.1,22.9,0.0,9.2,45,Srinagar,India,34.0837,74.7973
2023-09-10,32.2,16.8,23.7,0.0,10.2,46,Srinagar,India,34.0837,74.7973
2023-09-11,32.7,17.0,24.2,0.0,8.9,51,Srinagar,India,34.0837,74.7973
2023-09-12,33.0,16.5,24.6,0.0,6.9,55,Srinagar,India,34.0837,74.7973
2023-09-13,33.8,17.8,26.0,0.0,10.0,49,Srinagar,India,34.0837,74.7973
2023-09-14,32.2,18.6,25.1,0.0,8.1,55,Srinagar,India,34.0837,74.7973
2023-09-15,32.0,18.3,24.4,1.0,13.2,61,Srinagar,India,34.0837,74.7973
2023-09-16,30.4,17.0,23.2,0.7,15.1,62,Srinagar,India,34.0837,74.7973
2023-09-17,30.1,16.9,22.3,0.0,11.4,62,Srinagar,India,34.0837,74.7973
2023-09-18,28.1,17.0,21.6,2.0,13.5,67,Srinagar,India,34.0837,74.7973
2023-09-19,28.0,15.2,20.5,8.4,9.7,72,Srinagar,India,34.0837,74.7973
2023-09-20,28.1,15.2,21.5,4.5,8.1,63,Srinagar,India,34.0837,74.7973
